id,gx,gy,gz,ax,ay,az,deg
273778,-6.21,18.65,-0.3,403,-52,559,332.05
273787,-6.23,18.62,-0.32,398,-31,581,331.98
273796,-6.25,18.62,-0.33,389,-41,604,331.93
273806,-6.27,18.65,-0.34,372,-35,597,331.88
273816,-6.3,18.68,-0.35,346,-18,560,331.72
273826,-6.33,18.7,-0.35,275,-24,539,331.7
273888,-6.39,18.63,-0.32,223,-80,625,331.49
273898,-6.39,18.62,-0.33,229,-83,597,331.37
273918,-6.41,18.65,-0.32,197,-81,610,331.35
273928,-6.41,18.67,-0.31,194,-88,615,331.35
273937,-6.41,18.7,-0.31,205,-85,626,331.32
273946,-6.42,18.74,-0.3,237,-87,659,331.28
273957,-6.42,18.76,-0.31,279,-100,698,331.25
273966,-6.44,18.77,-0.33,322,-90,708,331.16
273976,-6.48,18.77,-0.36,367,-74,691,331.09
273986,-6.53,18.76,-0.4,348,-80,684,331.02
274038,-6.64,18.68,-0.55,135,-74,521,330.83
274048,-6.65,18.64,-0.55,86,-82,566,330.92
274058,-6.64,18.61,-0.56,53,-98,595,330.91
274069,-6.62,18.61,-0.56,74,-108,611,330.96
274079,-6.59,18.62,-0.56,156,-102,614,330.96
274088,-6.58,18.65,-0.56,262,-80,620,330.91
274097,-6.58,18.68,-0.58,309,-71,633,330.9
274106,-6.6,18.7,-0.6,296,-60,633,330.88
274116,-6.6,18.73,-0.61,261,-55,620,330.88
274126,-6.6,18.77,-0.61,213,-60,605,330.9
274136,-6.59,18.81,-0.61,175,-73,611,330.89
274197,-6.58,18.91,-0.68,335,-88,723,330.84
274207,-6.6,18.9,-0.73,256,-69,699,330.81
274228,-6.59,18.94,-0.79,183,-20,508,330.76
274238,-6.59,18.96,-0.78,174,4,479,330.73
274247,-6.59,18.99,-0.75,159,-7,486,330.71
274256,-6.59,19.01,-0.72,167,-28,531,330.65
274266,-6.59,19.02,-0.7,194,-49,592,330.65
274276,-6.59,19.03,-0.69,223,-70,642,330.65
274286,-6.6,19.03,-0.71,256,-86,676,330.63
274296,-6.6,19.02,-0.74,261,-90,703,330.6
274348,-6.65,18.98,-0.84,236,11,378,330.57
274358,-6.67,18.98,-0.81,252,4,377,330.46
274367,-6.68,18.98,-0.77,226,-32,474,330.43
274379,-6.68,19.01,-0.75,234,-59,597,330.43
274389,-6.67,19.05,-0.73,275,-79,678,330.36
274398,-6.67,19.09,-0.73,323,-78,686,330.27
274407,-6.68,19.1,-0.74,369,-47,673,330.23
274416,-6.71,19.07,-0.75,386,-25,645,330.18
274426,-6.78,19,-0.77,392,-22,660,330.12
274436,-6.83,18.91,-0.79,394,-30,721,330
274446,-6.88,18.82,-0.81,455,-11,731,329.87
274507,-7.7,17.18,-1.33,846,163,541,328.65
274517,-7.95,16.58,-1.45,1048,265,545,328.28
274528,-8.27,15.86,-1.62,1357,286,558,327.92
274538,-8.64,14.94,-1.9,1795,363,513,327.27
274548,-9.14,13.79,-2.26,2141,455,568,326.62
274557,-9.77,12.38,-2.68,2250,526,832,325.98
274567,-10.46,10.79,-3.22,2207,477,1191,325.45
274576,-11.16,9.06,-3.92,2224,455,1359,324.88
274586,-11.92,7.09,-4.76,2331,557,1331,324.39
274596,-12.81,4.74,-5.7,2401,719,1248,323.82
274606,-13.86,1.94,-6.75,2202,743,1288,323.44
274616,-15.03,-1.2,-7.88,1806,633,1432,323.21
274626,-16.19,-4.52,-9.06,1529,551,1536,323.27
274636,-17.33,-7.87,-10.25,1315,496,1568,323.43
274646,-18.42,-11.18,-11.46,1289,546,1375,323.78
274656,-19.5,-14.48,-12.63,1570,750,955,323.97
274666,-20.7,-17.88,-13.68,1936,997,503,323.99
274676,-22.06,-21.39,-14.57,2228,1209,127,323.73
274686,-23.62,-24.98,-15.31,2389,1283,-66,323.32
274696,-25.29,-28.52,-15.88,2478,1238,-69,322.7
274706,-27.06,-31.93,-16.36,2489,1124,64,321.94
274716,-28.93,-35.18,-16.77,2373,1009,264,321.17
274726,-30.92,-38.28,-17.19,2308,1027,210,320.24
274736,-33.07,-41.34,-17.5,2330,1107,32,319.13
274746,-35.4,-44.33,-17.67,2194,1084,-49,317.94
274756,-37.79,-47.16,-17.74,1861,950,-39,316.82
274766,-40.1,-49.71,-17.78,1377,778,-44,315.98
274776,-42.2,-51.93,-17.87,901,713,-219,315.36
274787,-44.07,-53.81,-17.98,653,826,-606,314.9
274797,-45.7,-55.41,-18.05,591,967,-1028,314.42
274807,-47.1,-56.75,-18.06,562,994,-1310,314.14
274816,-48.29,-57.87,-18.05,535,970,-1410,313.96
274826,-49.36,-58.84,-18.04,453,872,-1373,313.8
274836,-50.27,-59.62,-18.05,265,737,-1292,313.84
274846,-50.99,-60.21,-18.12,126,637,-1279,313.98
274856,-51.55,-60.64,-18.25,48,591,-1358,314.25
274917,-53.49,-62.3,-19.02,540,637,-1737,316.4
274928,-53.41,-62.28,-19.16,602,558,-1588,316.72
274937,-53.11,-62.05,-19.35,644,466,-1400,317.07
274948,-52.64,-61.66,-19.58,728,420,-1262,317.4
274958,-52.06,-61.16,-19.83,783,383,-1176,317.64
274967,-51.4,-60.59,-20.09,771,343,-1116,317.85
274976,-50.72,-59.99,-20.34,724,370,-1142,318.06
274986,-50.1,-59.44,-20.54,702,465,-1189,318.15
274996,-49.53,-58.93,-20.69,610,477,-1163,318.34
275006,-48.95,-58.4,-20.82,380,415,-1136,318.6
275068,-41.89,-51.64,-22.47,-456,518,-1183,321.98
275080,-39.88,-49.4,-22.91,-527,560,-1219,322.94
275090,-37.72,-46.85,-23.36,-452,637,-1331,323.68
275101,-35.59,-44.11,-23.77,-290,667,-1714,324.23
275111,-33.64,-41.5,-24.1,-13,726,-2473,324.57
275120,-31.91,-39.18,-24.24,223,803,-2901,324.84
275129,-30.39,-37.14,-24.13,214,887,-2892,325.08
275138,-29.04,-35.24,-23.88,0,911,-2652,325.4
275147,-27.79,-33.42,-23.61,-339,813,-2426,325.93
275227,-18.08,-18.84,-20.94,-476,191,-932,331.8
275238,-16.93,-16.85,-20.39,-246,312,-972,332.34
275258,-14.87,-12.78,-19,-208,382,-915,333.01
275268,-13.86,-10.61,-18.22,-460,271,-762,333.43
275277,-12.76,-8.21,-17.39,-664,121,-548,333.86
275286,-11.6,-5.57,-16.51,-676,34,-325,334.15
275296,-10.41,-2.71,-15.58,-436,72,-204,334.34
275306,-9.31,0.22,-14.57,-14,271,-297,334.25
275377,-6.22,14.66,-7.46,565,-33,392,330.39
275389,-6,16.1,-6.58,456,-43,466,329.93
275399,-5.79,17.38,-5.75,339,-71,521,329.58
275410,-5.6,18.47,-4.95,230,-119,596,329.49
275420,-5.4,19.43,-4.2,196,-165,692,329.39
275429,-5.21,20.26,-3.51,237,-207,811,329.42
275438,-5.02,21,-2.87,350,-237,925,329.41
275447,-4.85,21.66,-2.3,554,-237,1009,329.35
275537,-4.53,23.27,-0.26,693,-187,1281,330.22
275547,-4.49,23.16,-0.26,743,-148,1194,330.41
275557,-4.48,23.02,-0.29,821,-90,1101,330.56
275568,-4.49,22.89,-0.32,860,-44,1026,330.62
275578,-4.52,22.77,-0.37,854,-10,957,330.65
275587,-4.57,22.68,-0.41,781,4,899,330.65
275596,-4.61,22.65,-0.44,677,-14,875,330.54
275606,-4.63,22.65,-0.45,639,-6,820,330.46
275687,-4.94,22.35,-0.65,155,-118,631,330.09
275697,-4.96,22.22,-0.69,185,-117,616,330.13
275707,-4.98,22.09,-0.73,254,-107,606,330.13
275718,-5.01,21.95,-0.78,268,-100,604,330.21
275728,-5.03,21.82,-0.82,241,-82,618,330.16
275737,-5.05,21.73,-0.86,230,-66,583,330.19
275746,-5.06,21.68,-0.88,266,-54,530,330.19
275755,-5.08,21.66,-0.88,333,-37,513,330.08
275846,-5.32,21.49,-1.15,173,-44,481,329.52
275857,-5.33,21.47,-1.15,199,-50,492,329.5
275878,-5.37,21.38,-1.17,179,-90,579,329.37
275888,-5.38,21.35,-1.19,195,-98,606,329.35
275897,-5.4,21.32,-1.2,220,-114,630,329.3
275906,-5.42,21.29,-1.22,253,-102,622,329.2
275997,-5.57,21.06,-1.37,157,-115,560,329.02
276007,-5.56,21.06,-1.36,190,-105,547,329.1
276017,-5.57,21.06,-1.37,190,-76,548,329.08
276028,-5.56,21.04,-1.36,178,-74,549,329.08
276039,-5.56,21.02,-1.36,189,-88,576,329.09
276048,-5.55,20.98,-1.36,238,-84,633,329.12
276057,-5.55,20.94,-1.37,302,-79,662,329.18
276066,-5.56,20.88,-1.39,348,-78,689,329.08
276076,-5.58,20.81,-1.42,380,-57,611,329.09
276085,-5.62,20.74,-1.43,380,-53,613,329.02
276095,-5.65,20.69,-1.44,377,-60,648,328.97
276157,-5.8,20.76,-1.46,155,-97,610,328.63
276167,-5.82,20.74,-1.46,100,-102,629,328.61
276177,-5.81,20.72,-1.44,101,-101,633,328.61
276188,-5.81,20.7,-1.43,144,-86,614,328.56
276198,-5.82,20.69,-1.4,175,-90,634,328.59
276207,-5.83,20.66,-1.39,193,-109,711,328.59
276216,-5.83,20.64,-1.38,202,-125,784,328.64
276225,-5.81,20.64,-1.38,215,-115,793,328.64
276235,-5.81,20.65,-1.37,268,-77,742,328.58
276245,-5.81,20.66,-1.35,315,-69,733,328.53
276307,-5.83,20.71,-1.38,281,-87,732,328.52
276318,-5.82,20.71,-1.4,275,-96,727,328.54
276327,-5.8,20.7,-1.43,259,-103,714,328.53
276339,-5.77,20.71,-1.46,295,-91,664,328.56
276349,-5.76,20.72,-1.49,356,-69,594,328.53
276358,-5.77,20.69,-1.52,353,-69,594,328.53
276367,-5.79,20.65,-1.56,349,-63,599,328.53
276376,-5.81,20.6,-1.61,342,-55,581,328.48
276385,-5.82,20.54,-1.65,352,-31,567,328.43
276395,-5.84,20.45,-1.69,352,-34,613,328.54
276405,-5.86,20.37,-1.74,334,-59,702,328.54
276468,-6.12,19.27,-2.38,719,77,529,328.41
276479,-6.27,18.81,-2.56,755,48,600,328.41
276488,-6.42,18.25,-2.79,851,63,641,328.36
276500,-6.61,17.58,-3.08,967,74,700,328.37
276509,-6.83,16.77,-3.43,1095,80,709,328.42
276518,-7.1,15.78,-3.87,1312,159,640,328.36
276527,-7.47,14.58,-4.37,1507,262,587,328.33
276537,-7.93,13.16,-4.92,1692,353,505,328.28
276546,-8.47,11.51,-5.54,1812,400,462,328.18
276555,-9.07,9.63,-6.23,1623,335,651,328.21
276617,-12.38,-3.09,-11.29,2011,734,382,329.01
276628,-13.21,-5.93,-12.2,2046,761,370,328.89
276637,-14.17,-8.98,-13.08,2141,821,365,328.74
276649,-15.27,-12.25,-13.93,2151,868,399,328.54
276659,-16.53,-15.74,-14.79,2059,852,574,328.17
276668,-17.97,-19.39,-15.67,1977,795,774,327.78
276677,-19.6,-23.14,-16.51,2025,795,984,327.23
276686,-21.47,-26.92,-17.25,2001,761,1316,326.65
276696,-23.5,-30.53,-17.97,1795,634,1651,326.1
276705,-25.53,-33.78,-18.72,1649,617,1725,325.53
276715,-27.55,-36.71,-19.45,1805,716,1596,324.82
276776,-43.77,-53.65,-20.3,2158,1114,-105,225
276786,-46.54,-56,-20.07,1676,1250,-613,225
276796,-49,-58,-19.8,1267,1385,-1286,225
276806,-51.12,-59.7,-19.51,838,1381,-1852,225
276816,-52.88,-61.13,-19.24,430,1288,-2149,225
276825,-54.28,-62.26,-19.03,119,1155,-2179,225
276835,-55.39,-63.14,-18.9,-87,1015,-2088,225
276845,-56.28,-63.81,-18.85,-155,942,-2054,296.06
276856,-56.98,-64.34,-18.84,-103,910,-2010,295.9
276865,-57.51,-64.72,-18.87,-34,935,-2024,295.79
276875,-57.9,-64.98,-18.9,91,957,-2058,295.68
276885,-58.17,-65.17,-18.95,244,933,-2080,295.59
276895,-58.39,-65.33,-18.99,379,886,-2044,295.54
276907,-58.6,-65.5,-19.01,464,842,-1954,313.99
276917,-58.78,-65.66,-19.02,466,779,-1794,314.21
276927,-58.92,-65.8,-19.04,440,715,-1655,314.44
276936,-58.98,-65.86,-19.08,440,679,-1511,314.56
276946,-58.93,-65.86,-19.13,463,637,-1330,314.74
276956,-58.76,-65.74,-19.2,482,549,-1154,314.9
276965,-58.45,-65.51,-19.31,559,493,-1012,315.06
276975,-58.09,-65.25,-19.42,597,450,-891,315.26
276985,-57.69,-64.94,-19.56,528,366,-720,315.46
276995,-57.22,-64.57,-19.73,318,261,-527,315.89
277005,-56.61,-64.05,-19.98,79,180,-442,316.44
277015,-55.8,-63.36,-20.33,-21,210,-610,317.02
277025,-54.88,-62.58,-20.74,132,380,-927,317.57
277035,-53.94,-61.79,-21.09,402,613,-1236,317.99
277045,-52.92,-60.93,-21.37,609,814,-1512,318.23
277057,-51.77,-59.93,-21.61,694,956,-1738,318.43
277067,-50.38,-58.69,-21.85,655,1034,-1999,318.63
277076,-48.75,-57.21,-22.12,589,1054,-2297,318.86
277085,-46.88,-55.49,-22.39,423,987,-2319,319.19
277095,-44.79,-53.5,-22.68,65,803,-1960,319.64
277105,-42.55,-51.21,-23.04,-410,584,-1473,320.44
277115,-40.27,-48.69,-23.53,-894,391,-1293,321.64
277125,-37.97,-46.06,-24.12,-1304,297,-1387,323.08
277175,-27.62,-33.99,-25.35,7,1295,-2623,329.02
277187,-25.78,-31.48,-25.03,-52,1306,-2598,329.9
277197,-23.88,-28.73,-24.6,-334,1181,-2552,330.75
277207,-21.88,-25.74,-24.07,-677,1040,-2478,331.5
277218,-19.81,-22.48,-23.4,-1015,940,-2324,332.39
277227,-17.69,-18.99,-22.59,-1358,825,-2149,333.2
277236,-15.56,-15.35,-21.65,-1609,703,-2124,333.96
277246,-13.47,-11.72,-20.56,-1680,570,-2254,334.61
277255,-11.43,-8.25,-19.33,-1537,472,-2477,335.25
277265,-9.47,-5.04,-17.9,-1302,472,-2450,335.87
277275,-7.62,-2.07,-16.27,-1026,548,-2128,336.51
277336,-1.88,9.33,-6.68,2833,382,307,335.74
277348,-1.74,10.24,-5.63,2550,124,837,335.38
277358,-1.58,11.25,-4.7,2269,-12,1120,335.13
277370,-1.39,12.35,-3.81,2048,-71,1180,334.89
277379,-1.22,13.44,-2.98,1856,-81,1162,334.57
277389,-1.08,14.41,-2.2,1589,-106,1185,334.43
277398,-0.96,15.26,-1.49,1255,-150,1234,334.28
277407,-0.83,15.99,-0.83,984,-192,1284,334.28
277416,-0.7,16.58,-0.27,803,-254,1340,334.35
277425,-0.58,17.01,0.21,696,-331,1428,334.42
277435,-0.48,17.26,0.57,673,-418,1598,334.53
277496,-0.24,16.65,0.46,804,-139,1386,336.19
277507,-0.21,16.54,0.34,807,-26,1139,336.35
277528,-0.19,16.56,0.3,837,130,788,336.31
277537,-0.21,16.68,0.35,827,141,740,336.21
277547,-0.23,16.86,0.42,773,108,760,336.07
277556,-0.28,17.06,0.49,690,39,755,335.9
277566,-0.33,17.24,0.56,606,-7,753,335.73
277575,-0.39,17.36,0.61,489,-68,774,335.61
277585,-0.47,17.42,0.64,350,-136,859,335.61
277595,-0.53,17.44,0.64,226,-189,927,335.56
277646,-0.55,17.37,0.54,135,-139,706,335.75
277657,-0.52,17.44,0.58,267,-85,649,335.73
277667,-0.52,17.53,0.62,369,-50,681,335.69
277678,-0.53,17.63,0.66,421,-47,724,335.67
277688,-0.56,17.74,0.7,465,-49,761,335.53
277697,-0.6,17.84,0.7,479,-54,787,335.46
277706,-0.65,17.92,0.67,476,-54,770,335.34
277715,-0.7,17.96,0.63,478,-37,728,335.21
277725,-0.78,17.96,0.58,484,-25,707,335.09
277735,-0.88,17.91,0.51,435,-48,750,335
277745,-0.95,17.85,0.41,376,-62,765,334.9
277806,-1.18,17.61,-0.03,168,-13,228,334.46
277816,-1.21,17.62,0.01,175,-24,260,334.35
277837,-1.27,17.66,0.04,86,-132,420,334.16
277846,-1.26,17.7,0.05,50,-160,472,334.21
277855,-1.25,17.72,0.07,62,-171,517,334.18
277865,-1.24,17.73,0.08,126,-170,554,334.14
277875,-1.24,17.72,0.06,220,-158,567,334.18
277885,-1.25,17.68,0.03,281,-149,586,334.14
277895,-1.27,17.63,-0.01,308,-136,605,334.14
277905,-1.29,17.61,-0.06,319,-111,563,334.09
277956,-1.43,17.58,-0.11,243,-169,665,333.76
277966,-1.44,17.57,-0.16,223,-176,671,333.71
277977,-1.47,17.54,-0.2,217,-173,595,333.76
277988,-1.5,17.45,-0.25,192,-161,584,333.74
277997,-1.52,17.33,-0.28,177,-138,518,333.76
278007,-1.55,17.22,-0.29,158,-120,504,333.74
278016,-1.57,17.13,-0.3,154,-109,528,333.85
278025,-1.58,17.1,-0.29,181,-98,512,333.78
278034,-1.58,17.1,-0.28,182,-105,506,333.74
278044,-1.57,17.11,-0.25,176,-108,496,333.76
278054,-1.56,17.14,-0.22,201,-101,476,333.81
278116,-1.53,17.14,-0.08,379,-102,717,333.78
278125,-1.56,17.09,-0.09,357,-114,793,333.88
278135,-1.56,17.09,-0.13,322,-103,805,333.88
278146,-1.56,17.12,-0.15,358,-69,721,333.83
278156,-1.57,17.16,-0.16,411,-44,645,333.76
278165,-1.61,17.2,-0.16,430,-32,628,333.64
278175,-1.66,17.23,-0.17,352,-47,653,333.53
278184,-1.69,17.25,-0.19,233,-73,666,333.53
278194,-1.69,17.28,-0.2,147,-87,650,333.62
278204,-1.67,17.29,-0.21,125,-92,636,333.62
278266,-1.67,17.21,-0.35,310,-53,583,333.67
278277,-1.68,17.25,-0.36,342,-35,539,333.6
278287,-1.71,17.28,-0.36,303,-42,573,333.51
278505,-1.78,17.45,-0.64,265,-56,527,333.55
278515,-1.79,17.43,-0.62,263,-49,563,333.51
278526,-1.81,17.38,-0.62,249,-53,573,333.53
278536,-1.83,17.31,-0.63,226,-72,613,333.58
278545,-1.83,17.22,-0.64,211,-51,599,333.53
278554,-1.84,17.14,-0.65,223,-26,617,333.55
278564,-1.84,17.09,-0.66,239,-9,622,333.6
278576,-1.83,17.06,-0.67,237,0,545,333.55
278587,-1.83,17.05,-0.64,264,5,511,333.51
278596,-1.83,17.05,-0.62,323,8,519,333.46
278608,-1.85,17.04,-0.6,335,-12,583,333.41
278617,-1.87,17.04,-0.61,325,-30,634,333.32
278626,-1.88,17.04,-0.62,296,-45,627,333.34
278636,-1.88,17.06,-0.63,280,-51,624,333.29
278645,-1.88,17.08,-0.64,300,-46,611,333.25
278654,-1.9,17.09,-0.65,328,-41,592,333.22
278664,-1.92,17.09,-0.66,342,-22,559,333.11
278674,-1.94,17.07,-0.67,391,-1,567,333.06
278736,-2.44,16.63,-1.01,692,74,761,331.95
278746,-2.58,16.29,-1.16,766,100,771,331.78
278766,-3.01,14.86,-1.83,1109,96,962,331.64
278776,-3.3,13.66,-2.38,1197,6,1109,331.7
278785,-3.62,12.25,-3.03,1440,53,1278,331.72
278794,-3.99,10.65,-3.77,1775,144,1430,331.73
278804,-4.47,8.85,-4.64,2150,305,1561,331.66
278814,-5.1,6.86,-5.65,2382,479,1769,331.45
278824,-5.86,4.7,-6.79,2494,618,1900,331.33
278834,-6.74,2.33,-8.06,2663,784,1861,331.14
278886,-12.88,-11.73,-14.73,2368,1322,860,330.16
278897,-14.22,-14.55,-15.88,2427,1435,404,329.66
278907,-15.66,-17.43,-16.9,2542,1557,103,328.91
278919,-17.22,-20.36,-17.76,2599,1624,-11,327.93
278929,-18.92,-23.27,-18.46,2582,1635,-26,326.58
278938,-20.73,-26.13,-19.04,2421,1565,-11,325.42
278947,-22.62,-28.95,-19.55,2146,1442,-20,324.22
278956,-24.56,-31.71,-19.99,1873,1346,-107,323.06
278965,-26.55,-34.45,-20.35,1637,1298,-295,321.91
278974,-28.58,-37.16,-20.61,1475,1298,-517,320.76
279045,-40.26,-50.27,-21.69,588,706,-432,316.57
279055,-41.64,-51.5,-21.85,814,810,-642,316.36
279065,-43.12,-52.75,-21.92,884,902,-905,316.25
279075,-44.57,-53.95,-21.92,870,1004,-1241,316.16
279084,-45.94,-55.07,-21.88,803,1068,-1616,316.1
279094,-47.15,-56.07,-21.82,716,1076,-1918,316.07
279104,-48.18,-56.94,-21.74,633,1056,-2102,316.06
279114,-49.07,-57.71,-21.63,570,1006,-2182,316
279124,-49.88,-58.43,-21.51,515,931,-2154,315.96
279134,-50.64,-59.1,-21.37,407,809,-2007,315.97
279144,-51.25,-59.64,-21.28,205,637,-1756,316.14
279154,-51.66,-59.99,-21.27,110,529,-1566,316.29
279164,-51.9,-60.19,-21.33,171,527,-1488,316.47
279176,-52.04,-60.3,-21.41,310,564,-1469,316.6
279186,-52.14,-60.39,-21.48,421,596,-1432,316.6
279196,-52.2,-60.45,-21.51,468,624,-1377,316.57
279206,-52.2,-60.47,-21.53,494,610,-1286,316.5
279216,-52.14,-60.44,-21.54,437,522,-1099,316.5
279226,-51.96,-60.31,-21.59,234,376,-806,316.67
279235,-51.62,-60.01,-21.74,-1,238,-597,316.99
279245,-51.13,-59.56,-21.99,-133,176,-540,317.39
279254,-50.56,-59.04,-22.29,-102,244,-640,317.88
279264,-49.99,-58.54,-22.58,21,368,-810,318.21
279274,-49.49,-58.09,-22.83,170,482,-952,318.54
279284,-49.04,-57.72,-23.01,311,599,-1047,318.88
279294,-48.61,-57.36,-23.14,344,655,-1061,319.15
279304,-48.09,-56.91,-23.28,222,648,-1070,319.44
279314,-47.37,-56.27,-23.47,98,629,-1157,319.8
279324,-46.42,-55.39,-23.71,14,614,-1150,320.09
279335,-45.24,-54.27,-23.98,-65,598,-1079,320.53
279345,-43.87,-52.9,-24.28,-139,594,-1089,320.88
279354,-42.35,-51.3,-24.61,-260,589,-1192,321.27
279364,-40.69,-49.47,-24.96,-408,605,-1309,321.72
279374,-38.89,-47.4,-25.33,-580,639,-1325,322.24
279384,-37,-45.07,-25.68,-755,655,-1332,322.81
279394,-35.05,-42.51,-26.04,-844,694,-1398,323.38
279455,-25.94,-28.32,-26.61,-592,564,-1729,326.88
279465,-24.8,-26.33,-26.45,-733,503,-1481,327.79
279486,-22.49,-21.99,-26.05,-950,477,-1257,329.18
279496,-21.28,-19.55,-25.77,-973,536,-1297,329.83
279505,-20.05,-16.88,-25.42,-975,623,-1438,330.1
279515,-18.8,-13.97,-24.96,-990,715,-1647,330.13
279524,-17.54,-10.84,-24.36,-1080,764,-1875,329.95
279534,-16.29,-7.57,-23.58,-1173,839,-2024,329.55
279544,-15.07,-4.23,-22.65,-1414,783,-2090,329.11
279554,-13.85,-0.92,-21.62,-1671,606,-2317,328.64
279606,-7.58,12.21,-14.08,-915,331,-1748,327.99
279617,-6.44,14.25,-12.35,-381,287,-1470,328.2
279627,-5.4,16.13,-10.62,283,267,-1209,328.22
279638,-4.55,17.83,-8.86,1015,296,-875,328.01
279648,-3.9,19.34,-7.16,1862,360,-469,327.68
279657,-3.55,20.6,-5.65,2640,436,85,327.46
279666,-3.43,21.54,-4.46,2929,342,682,327.26
279675,-3.41,22.25,-3.55,2750,128,1193,327.01
279684,-3.38,22.89,-2.76,2310,-51,1646,326.95
279694,-3.27,23.54,-2.03,1883,-114,2015,327.02
279704,-3.11,24.19,-1.42,1665,-102,2172,327.23
279765,-2.37,23.96,-0.3,1135,43,1304,330.01
279775,-2.27,23.53,-0.34,1172,77,1201,330.58
279784,-2.18,23.19,-0.38,1267,155,1139,330.84
279795,-2.13,22.97,-0.41,1349,235,1071,330.96
279805,-2.13,22.84,-0.44,1378,273,939,330.84
279814,-2.17,22.79,-0.45,1324,286,839,330.74
279824,-2.25,22.8,-0.42,1219,310,740,330.47
279834,-2.35,22.84,-0.37,1027,260,697,330.08
279844,-2.46,22.9,-0.31,764,155,749,329.78
279854,-2.54,22.96,-0.24,548,63,795,329.55
279926,-2.75,22.1,-0.17,124,-206,1000,329.61
279935,-2.72,22.03,-0.21,214,-167,853,329.58
279946,-2.71,21.96,-0.22,283,-129,777,329.58
279956,-2.73,21.91,-0.23,347,-92,733,329.52
279965,-2.76,21.87,-0.23,424,-74,668,329.38
279974,-2.81,21.86,-0.24,450,-73,627,329.38
279984,-2.87,21.84,-0.25,414,-76,636,329.23
279994,-2.91,21.82,-0.27,349,-112,655,329.23
280004,-2.94,21.82,-0.28,322,-140,670,329.17
280075,-2.97,21.79,-0.46,342,-159,609,328.9
280086,-2.97,21.81,-0.5,318,-174,594,328.85
280096,-2.97,21.82,-0.53,302,-155,536,328.83
280107,-2.98,21.83,-0.54,284,-121,493,328.72
280116,-3.01,21.83,-0.55,213,-124,509,328.72
280126,-3.01,21.85,-0.55,138,-136,521,328.72
280135,-2.99,21.88,-0.54,128,-135,513,328.6
280144,-2.98,21.92,-0.51,185,-113,485,328.58
280154,-3,21.92,-0.47,269,-85,505,328.56
280226,-3.12,21.59,-0.58,50,-103,456,328.69
280236,-3.1,21.56,-0.55,73,-82,407,328.73
280245,-3.1,21.51,-0.51,110,-83,417,328.74
280256,-3.1,21.44,-0.48,131,-90,501,328.85
280266,-3.08,21.39,-0.46,88,-124,600,328.96
280275,-3.03,21.38,-0.45,79,-127,611,329.05
280284,-2.98,21.39,-0.42,134,-90,561,329.08
280294,-2.95,21.38,-0.37,217,-62,555,329.24
280304,-2.94,21.33,-0.33,267,-64,614,329.3
280314,-2.92,21.28,-0.31,294,-75,679,329.3
280324,-2.91,21.24,-0.3,328,-55,679,329.33
280385,-2.95,21.23,-0.11,386,-65,789,329.22
280395,-2.95,21.23,-0.12,340,-113,853,329.27
280415,-2.94,21.23,-0.16,402,-123,876,329.27
280425,-2.94,21.2,-0.22,370,-118,856,329.24
280434,-2.95,21.17,-0.27,356,-94,805,329.24
280444,-2.97,21.16,-0.32,383,-68,734,329.24
280454,-3,21.16,-0.36,401,-37,656,329.24
280464,-3.03,21.14,-0.38,380,-27,614,329.11
280473,-3.07,21.14,-0.39,327,-48,620,329
280483,-3.09,21.16,-0.4,293,-78,634,328.95
280535,-3.13,21.21,-0.5,202,-84,680,328.83
280546,-3.13,21.16,-0.54,168,-92,751,328.97
280556,-3.11,21.11,-0.58,147,-94,780,329.09
280567,-3.1,21.04,-0.62,152,-97,815,329.14
280576,-3.08,20.95,-0.69,171,-96,838,329.28
280585,-3.05,20.87,-0.77,192,-91,846,329.35
280595,-3.01,20.8,-0.85,250,-79,841,329.51
280604,-2.98,20.73,-0.94,283,-76,837,329.52
280613,-2.95,20.68,-1.03,353,-51,783,329.64
280624,-2.94,20.62,-1.13,380,-33,719,329.69
280634,-2.94,20.56,-1.22,391,-19,649,329.79
280695,-3.14,20.03,-1.64,523,25,422,329.62
280705,-3.21,19.92,-1.69,514,39,426,329.45
280715,-3.29,19.82,-1.74,546,54,406,329.25
280726,-3.39,19.7,-1.78,589,85,411,329.09
280735,-3.52,19.55,-1.82,606,82,424,328.84
280745,-3.65,19.33,-1.88,694,83,370,328.63
280754,-3.84,19.02,-1.94,709,80,463,328.45
280763,-4.04,18.61,-2.05,682,42,615,328.32
280773,-4.23,18.1,-2.21,739,5,704,328.27
280783,-4.45,17.44,-2.44,857,3,807,328.18
280845,-6.56,10.52,-5.64,1063,212,1034,328.31
280855,-6.91,9.05,-6.39,1185,295,1126,328.55
280865,-7.27,7.56,-7.2,1380,455,1214,328.68
280876,-7.72,6,-8.1,1498,526,1234,328.83
280886,-8.2,4.36,-9.06,1600,545,1213,329.05
280895,-8.74,2.64,-10.04,1718,608,1208,329.13
280904,-9.35,0.88,-11.02,1759,697,1210,329.18
280913,-10.02,-0.95,-12,1811,779,1145,329.26
280923,-10.77,-2.85,-13,1934,862,1028,329.17
280933,-11.63,-4.88,-14.01,2094,976,888,328.98
280943,-12.65,-7.04,-14.97,2234,1088,756,328.63
281005,-20.17,-21.43,-19.71,1584,992,-37,325.13
281014,-21.46,-23.67,-20.35,1443,875,65,324.54
281035,-24.16,-27.86,-21.54,1641,928,189,323
