tick,q1,q2,q3,q4,yaw,pitch,roll,axR,ayR,azR,axW,ayW,azW,temp,Head1,Head2
9825367,0.98,0.03,0.07,0.16,-18.72,-7.76,5.12,-1209,25,-402,-1201,-355,-231,35,4,260
9825396,0.98,0.03,0.07,0.16,-18.68,-7.60,5.04,-1235,70,-192,-1207,-328,-19,35,4,255
9825425,0.98,0.03,0.07,0.16,-18.66,-7.48,4.89,-1252,127,-22,-1215,-286,152,35,4,249
9825454,0.98,0.03,0.07,0.16,-18.65,-7.38,4.72,-1270,246,127,-1248,-184,308,35,4,244
9825483,0.98,0.03,0.07,0.16,-18.66,-7.28,4.52,-1267,309,211,-1254,-126,393,35,4,240
9825512,0.98,0.03,0.07,0.16,-18.68,-7.18,4.34,-1222,352,272,-1218,-72,448,35,4,237
9825541,0.98,0.03,0.07,0.16,-18.72,-7.12,4.16,-1246,451,330,-1265,12,513,35,4,235
9825570,0.98,0.02,0.07,0.16,-18.73,-7.11,3.96,-1298,491,313,-1329,35,504,35,4,233
9825599,0.98,0.02,0.07,0.16,-18.74,-7.11,3.79,-1260,570,286,-1323,124,476,35,4,232
9825628,0.98,0.02,0.07,0.16,-18.80,-7.09,3.65,-1230,575,269,-1299,138,454,35,4,231
9825664,0.98,0.03,0.06,0.19,-21.58,-6.29,4.43,-153,408,346,-244,310,391,35,4,231
9825688,0.98,0.03,0.06,0.19,-21.59,-6.32,4.25,-96,331,-26,-212,272,9,35,4,231
9825716,0.98,0.03,0.06,0.19,-21.63,-6.33,4.14,-11,286,-361,-161,270,-336,35,4,231
9825745,0.98,0.02,0.06,0.19,-21.68,-6.33,4.00,39,73,-607,-68,96,-600,35,4,230
9825773,0.98,0.02,0.06,0.19,-21.73,-6.22,3.99,54,-6,-647,-29,30,-647,35,4,230
9825801,0.98,0.02,0.06,0.19,-21.80,-6.12,4.09,27,-113,-445,10,-82,-452,35,4,230
9825830,0.98,0.03,0.06,0.19,-21.89,-6.01,4.21,15,-210,-146,73,-184,-161,35,4,230
9825859,0.98,0.03,0.06,0.19,-21.98,-5.93,4.31,-11,-179,188,79,-175,174,35,4,230
9825887,0.98,0.03,0.06,0.19,-22.06,-5.91,4.34,-34,-181,364,81,-191,350,35,4,230
9825915,0.98,0.03,0.06,0.19,-22.13,-5.92,4.37,-11,-135,365,85,-140,352,35,4,230
9825944,0.98,0.03,0.06,0.19,-22.19,-5.96,4.41,29,-75,226,83,-65,215,35,4,230
9825972,0.98,0.03,0.06,0.19,-22.25,-6.00,4.47,51,-41,78,72,-20,68,35,4,230
9825999,0.98,0.03,0.06,0.19,-22.31,-6.01,4.50,71,14,-14,58,40,-20,35,4,231
9826027,0.98,0.03,0.06,0.19,-22.37,-6.01,4.53,71,101,-34,22,121,-33,35,4,231
9826064,0.98,0.03,0.06,0.19,-21.83,-6.03,4.13,53,-48,-92,55,-22,-100,35,4,231
9826086,0.98,0.03,0.06,0.19,-21.81,-6.03,4.15,48,-27,-92,42,-4,-98,35,4,231
9826113,0.98,0.03,0.06,0.19,-21.77,-6.03,4.15,37,-43,-77,40,-23,-83,35,4,231
9826141,0.98,0.03,0.06,0.19,-21.76,-6.03,4.15,40,-43,-83,42,-22,-89,35,4,231
9826169,0.98,0.03,0.06,0.19,-21.75,-6.04,4.15,34,-28,-81,31,-10,-85,35,4,231
9826197,0.98,0.03,0.06,0.19,-21.74,-6.04,4.14,36,-22,-82,31,-4,-86,35,4,231
9826225,0.98,0.03,0.06,0.19,-21.73,-6.03,4.13,37,-8,-82,26,8,-85,35,4,231
9826252,0.98,0.03,0.06,0.19,-21.72,-6.02,4.10,33,6,-85,17,20,-87,35,4,231
9826280,0.98,0.03,0.06,0.19,-21.72,-6.01,4.07,38,19,-77,18,33,-79,35,4,231
9826308,0.98,0.02,0.06,0.19,-21.71,-6.00,4.04,43,1,-72,30,18,-75,35,4,231
9826335,0.98,0.02,0.06,0.19,-21.70,-6.00,4.01,41,-40,-79,42,-19,-85,35,4,231
9826363,0.98,0.02,0.06,0.19,-21.70,-6.00,3.98,44,-49,-86,47,-26,-93,35,4,231
9826391,0.98,0.02,0.06,0.19,-21.70,-6.00,3.96,43,-53,-85,48,-30,-92,35,4,231
9826419,0.98,0.02,0.06,0.19,-21.70,-6.00,3.96,33,-55,-80,40,-36,-86,35,4,231
9826454,0.98,0.03,0.06,0.19,-21.65,-5.90,4.08,42,-27,-77,39,-7,-82,35,4,231
9826477,0.98,0.03,0.06,0.19,-21.65,-5.90,4.08,37,-28,-73,35,-10,-78,35,4,231
9826505,0.98,0.03,0.06,0.19,-21.64,-5.90,4.08,36,-25,-77,32,-7,-81,35,4,231
9826533,0.98,0.03,0.06,0.19,-21.64,-5.90,4.08,36,-21,-81,31,-3,-85,35,4,231
9826561,0.98,0.03,0.06,0.19,-21.63,-5.90,4.07,28,-6,-74,19,6,-76,35,4,231
9826588,0.98,0.03,0.06,0.19,-21.63,-5.91,4.06,28,-18,-82,22,-4,-85,35,4,231
9826616,0.98,0.03,0.06,0.19,-21.63,-5.90,4.05,26,-13,-81,18,0,-83,35,4,231
9826643,0.98,0.02,0.06,0.19,-21.64,-5.90,4.03,29,-11,-65,22,2,-68,35,4,231
9826671,0.98,0.02,0.06,0.19,-21.63,-5.90,4.01,38,-5,-62,29,11,-65,35,4,231
9826699,0.98,0.02,0.06,0.19,-21.62,-5.90,4.00,45,-5,-58,36,13,-62,35,4,231
9826726,0.98,0.02,0.06,0.19,-21.60,-5.91,3.99,43,-17,-68,37,1,-73,35,4,231
9826754,0.98,0.02,0.06,0.19,-21.58,-5.91,3.98,38,-30,-62,38,-12,-67,35,4,231
9826782,0.98,0.02,0.06,0.19,-21.57,-5.92,3.98,33,-51,-68,40,-33,-74,35,4,231
9826810,0.98,0.02,0.06,0.19,-21.57,-5.92,3.98,22,-63,-74,34,-48,-80,35,4,231
9826844,0.98,0.02,0.06,0.19,-21.54,-5.79,3.96,30,-27,-75,28,-11,-79,35,4,231
9826868,0.98,0.02,0.06,0.19,-21.54,-5.79,3.96,30,-30,-83,28,-14,-87,35,4,231
9826896,0.98,0.02,0.06,0.19,-21.54,-5.79,3.96,23,-21,-79,19,-8,-82,35,4,231
9826924,0.98,0.02,0.06,0.19,-21.55,-5.78,3.96,22,-26,-78,20,-13,-81,35,4,231
9826952,0.98,0.02,0.06,0.19,-21.56,-5.77,3.96,19,-25,-78,17,-14,-81,35,4,231
9826980,0.98,0.02,0.06,0.19,-21.56,-5.77,3.95,19,-11,-76,12,-1,-78,35,4,231
9827008,0.98,0.02,0.06,0.19,-21.56,-5.75,3.95,16,-4,-77,7,4,-78,35,4,231
9827035,0.98,0.02,0.06,0.19,-21.56,-5.75,3.94,21,-3,-73,11,6,-74,35,4,231
9827062,0.98,0.02,0.06,0.19,-21.57,-5.73,3.93,26,-3,-61,17,8,-63,35,4,231
9827090,0.98,0.02,0.06,0.19,-21.57,-5.73,3.93,33,-16,-56,29,-1,-59,35,4,231
9827117,0.98,0.02,0.06,0.19,-21.57,-5.73,3.92,36,-23,-65,33,-6,-69,35,4,231
9827145,0.98,0.02,0.06,0.19,-21.57,-5.73,3.92,36,-22,-72,32,-5,-76,35,4,231
9827173,0.98,0.02,0.06,0.19,-21.57,-5.73,3.92,31,-25,-77,28,-9,-81,35,4,231
9827201,0.98,0.02,0.06,0.19,-21.56,-5.73,3.93,24,-33,-81,24,-19,-85,35,4,231
9827234,0.98,0.02,0.05,0.19,-21.53,-5.64,3.88,16,-7,-93,6,1,-94,35,4,231
9827259,0.98,0.02,0.05,0.19,-21.54,-5.63,3.88,21,-11,-80,14,0,-82,35,4,231
9827286,0.98,0.02,0.05,0.19,-21.54,-5.62,3.87,22,-22,-76,19,-10,-79,35,4,231
9827314,0.98,0.02,0.05,0.19,-21.54,-5.61,3.86,16,-17,-78,11,-7,-80,35,4,231
9827342,0.98,0.02,0.05,0.19,-21.55,-5.61,3.86,19,-11,-90,11,0,-91,35,4,231
9827369,0.98,0.02,0.05,0.19,-21.56,-5.59,3.86,20,-16,-79,15,-5,-81,35,4,231
9827397,0.98,0.02,0.05,0.19,-21.56,-5.59,3.85,24,-22,-75,21,-9,-78,35,4,231
9827425,0.98,0.02,0.05,0.19,-21.56,-5.58,3.85,22,-31,-81,22,-18,-84,35,4,231
9827453,0.98,0.02,0.05,0.19,-21.58,-5.57,3.85,15,-24,-84,12,-14,-86,35,4,231
9827481,0.98,0.02,0.05,0.19,-21.59,-5.56,3.85,16,-20,-70,14,-10,-72,35,4,231
9827509,0.98,0.02,0.05,0.19,-21.60,-5.57,3.84,16,-19,-63,14,-10,-65,35,4,231
9827537,0.98,0.02,0.05,0.19,-21.60,-5.57,3.84,19,-21,-69,17,-10,-71,35,4,231
9827565,0.98,0.02,0.05,0.19,-21.60,-5.57,3.84,21,-22,-78,18,-10,-80,35,4,231
9827593,0.98,0.02,0.05,0.19,-21.61,-5.56,3.85,20,-16,-77,15,-5,-79,35,4,231
9827624,0.98,0.02,0.05,0.19,-21.57,-5.57,3.82,21,-10,-78,14,0,-80,35,4,231
9827651,0.98,0.02,0.05,0.19,-21.57,-5.58,3.82,20,-14,-86,13,-3,-88,35,4,231
9827678,0.98,0.02,0.05,0.19,-21.57,-5.58,3.82,17,-14,-88,10,-4,-89,35,4,231
9827706,0.98,0.02,0.05,0.19,-21.56,-5.58,3.83,8,-5,-86,0,0,-86,35,4,231
9827733,0.98,0.02,0.05,0.19,-21.56,-5.58,3.83,11,-15,-88,5,-7,-89,35,4,231
9827761,0.98,0.02,0.05,0.19,-21.56,-5.58,3.83,11,-20,-83,7,-12,-84,35,4,231
9827789,0.98,0.02,0.05,0.19,-21.55,-5.56,3.83,11,-23,-83,9,-15,-85,35,4,231
9827816,0.98,0.02,0.05,0.19,-21.55,-5.55,3.83,12,-14,-85,6,-6,-86,35,4,231
9827844,0.98,0.02,0.05,0.19,-21.55,-5.55,3.83,17,-11,-84,10,-1,-85,35,4,231
9827872,0.98,0.02,0.05,0.19,-21.55,-5.54,3.83,23,-18,-76,19,-6,-78,35,4,231
9827900,0.98,0.02,0.05,0.19,-21.54,-5.54,3.82,23,-24,-74,21,-11,-77,35,4,231
9827927,0.98,0.02,0.05,0.19,-21.54,-5.54,3.82,23,-20,-78,19,-8,-81,35,4,231
9827955,0.98,0.02,0.05,0.19,-21.54,-5.53,3.82,26,-19,-87,21,-5,-90,35,4,232
9827983,0.98,0.02,0.05,0.19,-21.54,-5.53,3.83,24,-15,-88,17,-2,-90,35,4,231
9828014,0.98,0.02,0.05,0.19,-21.55,-5.45,3.86,19,3,-53,10,11,-54,35,4,231
9828041,0.98,0.02,0.05,0.19,-21.55,-5.45,3.85,25,-2,-60,17,9,-62,35,4,232
9828068,0.98,0.02,0.05,0.19,-21.55,-5.45,3.85,25,-8,-72,17,3,-74,35,4,231
9828096,0.98,0.02,0.05,0.19,-21.55,-5.45,3.84,21,-13,-77,15,-2,-79,35,4,232
9828124,0.98,0.02,0.05,0.19,-21.55,-5.45,3.84,23,-12,-75,17,0,-77,35,4,231
9828151,0.98,0.02,0.05,0.19,-21.56,-5.45,3.84,22,-13,-74,16,-1,-76,35,4,232
9828179,0.98,0.02,0.05,0.19,-21.56,-5.45,3.83,20,-5,-71,12,4,-72,35,4,232
9828206,0.98,0.02,0.05,0.19,-21.56,-5.45,3.83,16,0,-71,6,7,-72,35,4,231
9828233,0.98,0.02,0.05,0.19,-21.56,-5.45,3.82,14,-6,-67,7,1,-68,35,4,231
9828261,0.98,0.02,0.05,0.19,-21.56,-5.45,3.82,13,-11,-65,8,-3,-66,35,4,232
9828288,0.98,0.02,0.05,0.19,-21.55,-5.46,3.82,19,-16,-62,16,-6,-64,35,4,231
9828316,0.98,0.02,0.05,0.19,-21.55,-5.46,3.82,19,-18,-59,17,-8,-61,35,4,231
9828344,0.98,0.02,0.05,0.19,-21.55,-5.46,3.82,18,-14,-58,15,-4,-60,35,4,232
9828371,0.98,0.02,0.05,0.19,-21.55,-5.46,3.82,17,-10,-57,12,-1,-58,35,4,232
9828404,0.98,0.02,0.05,0.19,-21.52,-5.48,3.76,13,1,-66,4,7,-66,35,4,232
9828429,0.98,0.02,0.05,0.19,-21.52,-5.48,3.76,12,-12,-72,7,-4,-73,35,4,232
9828457,0.98,0.02,0.05,0.19,-21.52,-5.48,3.76,12,-15,-73,8,-7,-74,35,4,232
9828484,0.98,0.02,0.05,0.19,-21.52,-5.48,3.76,14,-18,-70,11,-9,-72,35,4,232
9828512,0.98,0.02,0.05,0.19,-21.52,-5.49,3.76,14,-16,-73,10,-7,-74,35,4,232
9828540,0.98,0.02,0.05,0.19,-21.52,-5.49,3.76,10,-10,-81,3,-3,-82,35,4,232
9828567,0.98,0.02,0.05,0.19,-21.52,-5.48,3.77,13,-5,-78,5,2,-79,35,4,232
9828594,0.98,0.02,0.05,0.19,-21.52,-5.47,3.77,12,-2,-80,2,4,-80,35,4,232
9828622,0.98,0.02,0.05,0.19,-21.51,-5.47,3.78,13,0,-83,2,6,-83,35,4,232
9828649,0.98,0.02,0.05,0.19,-21.52,-5.46,3.78,21,-5,-83,11,5,-84,35,4,232
9828676,0.98,0.02,0.05,0.19,-21.51,-5.46,3.78,26,-11,-76,19,1,-78,35,4,232
9828704,0.98,0.02,0.05,0.19,-21.52,-5.47,3.77,28,-16,-72,23,-2,-75,35,4,232
9828732,0.98,0.02,0.05,0.19,-21.52,-5.47,3.77,27,-13,-65,22,0,-67,35,4,232
9828759,0.98,0.02,0.05,0.19,-21.51,-5.47,3.77,24,-10,-70,17,1,-72,35,4,232
9828794,0.98,0.02,0.05,0.19,-21.52,-5.51,3.69,8,-16,-78,4,-9,-79,35,4,232
9828817,0.98,0.02,0.05,0.19,-21.52,-5.51,3.69,9,-8,-80,2,-2,-80,35,4,232
9828844,0.98,0.02,0.05,0.19,-21.52,-5.51,3.70,7,-2,-70,0,2,-70,35,4,232
9828871,0.98,0.02,0.05,0.19,-21.52,-5.51,3.69,11,1,-74,1,6,-74,35,4,232
9828898,0.98,0.02,0.05,0.19,-21.51,-5.50,3.69,9,9,-72,-3,13,-71,35,4,232
9828926,0.98,0.02,0.05,0.19,-21.51,-5.51,3.68,12,3,-72,1,8,-72,35,4,232
9828953,0.98,0.02,0.05,0.19,-21.50,-5.51,3.67,13,1,-72,3,7,-72,35,4,232
9828980,0.98,0.02,0.05,0.19,-21.50,-5.50,3.66,13,-6,-75,5,1,-76,35,4,232
9829007,0.98,0.02,0.05,0.19,-21.50,-5.50,3.65,13,-9,-76,6,-1,-77,35,4,232
9829035,0.98,0.02,0.05,0.19,-21.50,-5.50,3.65,12,-18,-77,8,-10,-78,35,4,232
9829062,0.98,0.02,0.05,0.19,-21.50,-5.50,3.65,10,-18,-85,6,-11,-86,35,4,232
9829090,0.98,0.02,0.05,0.19,-21.50,-5.50,3.66,5,-11,-81,0,-6,-81,35,4,232
9829117,0.98,0.02,0.05,0.19,-21.50,-5.50,3.66,8,-8,-82,1,-2,-82,35,4,232
9829145,0.98,0.02,0.05,0.19,-21.50,-5.49,3.67,10,-1,-77,0,4,-77,35,4,232
9829172,0.98,0.02,1.61,0.30,-28.89,-59.70,15.95,-10706,17823,9941,-24756,-1778,-29377,35,4,232
9829214,0.98,0.02,0.05,0.19,-21.50,-5.44,3.67,16,4,-75,4,11,-75,35,4,232
9829235,0.98,0.02,0.05,0.19,-21.49,-5.44,3.67,17,-1,-70,8,7,-71,35,4,232
9829263,0.98,0.02,0.05,0.19,-21.49,-5.45,3.66,21,-11,-74,15,0,-76,35,4,232
9829290,0.98,0.02,0.05,0.19,-21.50,-5.45,3.66,16,-12,-81,10,-3,-82,35,4,232
9829318,0.98,0.02,0.05,0.19,-21.50,-5.45,3.66,12,-22,-81,10,-14,-83,35,4,232
9829346,0.98,0.02,0.05,0.19,-21.50,-5.46,3.66,7,-14,-74,3,-8,-75,35,4,232
9829373,0.98,0.02,0.05,0.19,-21.50,-5.46,3.66,4,-6,-69,-1,-2,-69,35,4,232
9829401,0.98,0.02,0.05,0.19,-21.50,-5.46,3.65,5,-3,-68,-1,0,-68,35,4,232
9829428,0.98,0.02,0.05,0.19,-21.49,-5.46,3.65,15,-11,-67,10,-3,-68,35,4,232
9829456,0.98,0.02,0.05,0.19,-21.49,-5.46,3.64,15,-15,-67,11,-6,-68,35,4,232
9829483,0.98,0.02,0.05,0.19,-21.50,-5.46,3.64,18,-19,-80,14,-9,-82,35,4,232
9829511,0.98,0.02,0.05,0.19,-21.50,-5.46,3.64,16,-9,-85,8,0,-86,35,4,232
9829538,0.98,0.02,0.05,0.19,-21.50,-5.46,3.64,15,2,-78,4,9,-78,35,4,232
9829566,0.98,0.02,0.05,0.19,-21.49,-5.47,3.63,12,0,-76,2,6,-76,35,4,232
9829592,-0.11,-0.48,0.96,-0.83,-114.85,32.91,-53.45,-5173,12172,3691,-4160,-2294,-24950,35,4,232
9829634,0.98,0.02,0.05,0.19,-21.48,-5.51,3.60,17,-7,-76,9,1,-77,35,4,232
9829655,0.98,0.02,0.05,0.19,-21.48,-5.51,3.60,13,1,-81,2,7,-81,35,4,232
9829681,0.98,0.02,0.05,0.19,-21.48,-5.52,3.60,8,1,-79,-1,5,-79,35,4,232
9829709,0.98,0.02,0.05,0.19,-21.48,-5.52,3.60,16,-5,-81,7,3,-82,35,4,232
9829736,0.98,0.02,0.05,0.19,-21.48,-5.52,3.60,20,-5,-82,11,4,-83,35,4,232
9829763,0.98,0.02,0.05,0.19,-21.48,-5.52,3.60,22,-8,-81,14,2,-83,35,4,232
9829791,0.98,0.02,0.05,0.19,-21.48,-5.52,3.59,18,-8,-85,9,1,-86,35,4,232
9829818,0.98,0.02,0.05,0.19,-21.48,-5.52,3.60,16,-6,-81,7,2,-82,35,4,232
9829845,0.98,0.02,0.05,0.19,-21.49,-5.52,3.60,15,4,-75,3,10,-75,35,4,232
9829872,0.98,0.02,0.05,0.19,-21.48,-5.52,3.60,13,0,-68,4,6,-68,35,4,232
9829899,0.98,0.02,0.05,0.19,-21.48,-5.52,3.59,8,-7,-63,2,-2,-63,35,4,232
9829927,0.98,0.02,0.05,0.19,-21.48,-5.52,3.59,3,-3,-69,-3,0,-69,35,4,232
9829954,0.98,0.02,0.05,0.19,-21.48,-5.53,3.58,8,-5,-65,1,0,-65,35,4,232
9829981,0.98,0.02,0.05,0.19,-21.48,-5.53,3.58,12,-6,-61,6,0,-62,35,4,232
9830008,0.98,0.02,0.05,0.19,-21.48,-5.53,3.58,11,-11,-59,7,-4,-60,35,4,232
9830044,0.98,0.02,0.05,0.19,-21.48,-5.51,3.61,8,0,-73,0,4,-73,35,4,232
9830066,0.98,0.02,0.05,0.19,-21.48,-5.50,3.61,12,-3,-74,3,3,-74,35,4,232
9830093,0.98,0.02,0.05,0.19,-21.48,-5.50,3.61,15,-7,-84,6,0,-85,35,4,232
9830120,0.98,0.02,0.05,0.19,-21.48,-5.50,3.61,16,-10,-85,8,-1,-86,35,4,232
9830148,0.98,0.02,0.05,0.19,-21.47,-5.50,3.61,13,-11,-88,6,-3,-89,35,4,232
9830175,0.98,0.02,0.05,0.19,-21.47,-5.49,3.61,12,-1,-88,1,5,-88,35,4,232
9830202,0.98,0.02,0.05,0.19,-21.47,-5.49,3.62,13,0,-85,2,6,-85,35,4,232
9830229,0.98,0.02,0.05,0.19,-21.47,-5.49,3.62,15,-1,-87,4,6,-87,35,4,232
9830257,0.98,0.02,0.05,0.19,-21.47,-5.49,3.62,16,-1,-90,5,7,-90,35,4,232
9830284,0.98,0.02,0.05,0.19,-21.47,-5.50,3.62,19,-5,-91,9,4,-92,35,4,232
9830311,0.98,0.02,0.05,0.19,-21.47,-5.50,3.62,19,-7,-91,9,2,-92,35,4,232
9830338,0.98,0.02,0.05,0.19,-21.47,-5.50,3.62,13,-10,-90,5,-2,-91,35,4,232
9830366,0.98,0.02,0.05,0.19,-21.47,-5.51,3.61,11,-9,-86,3,-2,-87,35,4,232
9830393,0.98,0.02,0.05,0.19,-21.47,-5.51,3.61,8,-4,-81,0,1,-81,35,4,232
9830420,0.98,0.02,0.05,0.19,-21.47,-5.51,3.61,8844,-20378,23883,18271,-16239,21590,35,4,232
9830453,0.98,0.02,0.05,0.19,-21.49,-5.54,3.61,13,-4,-82,4,2,-82,35,4,232
9830481,0.98,0.02,0.05,0.19,-21.49,-5.54,3.61,15,5,-74,3,11,-74,35,4,232
9830508,0.98,0.02,0.05,0.19,-21.50,-5.55,3.60,19,15,-59,5,22,-59,35,4,232
9830536,0.98,0.02,0.05,0.19,-21.50,-5.55,3.60,22,12,-66,8,20,-66,35,4,232
9830563,0.98,0.02,0.05,0.19,-21.50,-5.56,3.58,26,-5,-76,17,6,-78,35,4,232
9830591,0.98,0.02,0.05,0.19,-21.51,-5.56,3.58,25,-7,-75,17,4,-77,35,4,232
9830618,0.98,0.02,0.05,0.19,-21.51,-5.57,3.57,25,-18,-80,20,-5,-83,35,4,232
9830646,0.98,0.02,0.05,0.19,-21.51,-5.58,3.57,29,-27,-88,26,-12,-91,35,4,232
9830674,0.98,0.02,0.05,0.19,-21.53,-5.58,3.58,25,-33,-83,25,-19,-86,35,4,231
9830702,0.98,0.02,0.05,0.19,-21.54,-5.59,3.58,27,-33,-86,27,-18,-90,35,4,231
9830729,0.98,0.02,0.05,0.19,-21.54,-5.60,3.58,18,-9,-75,11,0,-76,35,4,229
9830757,0.98,0.02,0.05,0.19,-21.55,-5.61,3.58,14,7,-76,1,13,-76,35,3,227
9830784,0.98,0.02,0.05,0.19,-21.57,-5.62,3.57,19,12,-75,4,19,-75,35,3,225
9830812,0.98,0.02,0.05,0.19,-21.58,-5.62,3.55,28,18,-67,11,28,-68,35,3,224
9830843,0.98,0.02,0.05,0.21,-24.46,-5.20,3.42,-2711,-991,1525,-1881,-2053,1702,35,3,221
9830872,0.97,0.02,0.05,0.22,-24.95,-5.48,3.80,-2805,-892,1602,-1968,-2027,1799,35,3,219
9830902,0.97,0.02,0.06,0.22,-25.49,-5.84,4.16,-2817,-755,1479,-2018,-1931,1699,35,3,204
9830931,0.97,0.03,0.06,0.23,-26.07,-6.23,4.52,-2837,-610,1199,-2101,-1828,1447,35,3,225
9830961,0.97,0.03,0.07,0.23,-26.69,-6.61,4.88,-2786,-395,938,-2156,-1633,1215,35,4,262
9830991,0.97,0.03,0.07,0.24,-27.32,-7.00,5.22,-2753,-124,707,-2255,-1399,1022,35,4,278
9831021,0.97,0.03,0.07,0.24,-27.97,-7.39,5.52,-2693,151,510,-2337,-1150,864,35,5,304
9831050,0.97,0.03,0.08,0.25,-28.58,-7.77,5.80,-2639,376,333,-2406,-949,723,35,5,311
9831079,0.96,0.03,0.08,0.25,-29.18,-8.17,6.15,-2544,574,169,-2431,-753,589,35,5,313
9831108,0.96,0.04,0.09,0.26,-29.80,-8.56,6.67,-2420,760,56,-2423,-556,503,35,5,313
9831138,0.96,0.04,0.09,0.26,-30.43,-8.97,7.36,-2318,942,-4,-2426,-376,478,35,5,313
9831167,0.96,0.05,0.10,0.27,-31.06,-9.46,8.15,-2212,1177,-15,-2447,-151,515,35,5,313
9831196,0.95,0.05,0.11,0.27,-31.69,-10.00,8.95,-2042,1353,-116,-2409,60,452,35,5,313
9831233,0.96,0.10,0.14,0.24,-26.59,-12.47,14.57,4757,-9,-493,3898,2331,-1494,35,5,313
9831258,0.96,0.10,0.13,0.23,-26.10,-12.13,14.33,4689,-221,-384,3993,2063,-1402,35,5,312
9831288,0.96,0.10,0.13,0.23,-25.63,-11.79,14.21,4588,-420,-254,4053,1791,-1281,35,5,311
9831318,0.96,0.10,0.13,0.23,-25.19,-11.47,14.28,4451,-558,-102,4055,1559,-1119,35,5,310
9831348,0.96,0.10,0.12,0.22,-24.78,-11.16,14.56,4303,-720,40,4045,1307,-975,35,5,309
9831378,0.96,0.11,0.12,0.22,-24.40,-10.87,14.95,4154,-911,161,4035,1035,-865,35,5,309
9831407,0.96,0.11,0.12,0.22,-24.04,-10.60,15.30,4008,-1096,225,4005,777,-813,35,5,308
9831437,0.96,0.11,0.12,0.21,-23.71,-10.33,15.54,3870,-1260,175,3940,560,-865,35,5,306
9831467,0.96,0.11,0.12,0.21,-23.41,-10.05,15.63,3732,-1422,46,3851,359,-990,35,5,303
9831496,0.96,0.11,0.11,0.21,-23.14,-9.74,15.61,3576,-1612,-77,3760,126,-1111,35,5,302
9831526,0.97,0.12,0.11,0.21,-22.93,-9.40,15.54,3424,-1741,-174,3655,-52,-1190,35,5,300
9831556,0.97,0.12,0.11,0.21,-22.70,-9.05,15.50,3292,-1562,-175,3477,34,-1101,35,5,298
9831586,0.97,0.12,0.10,0.20,-22.38,-8.74,15.56,3106,-1413,-125,3273,61,-969,35,5,296
9831623,0.97,0.09,0.07,0.20,-22.37,-6.00,12.22,-1194,-1595,-279,-539,-1876,-484,35,5,293
9831649,0.97,0.09,0.07,0.20,-22.35,-6.20,12.17,-1250,-1265,-237,-707,-1608,-361,35,5,289
9831679,0.97,0.09,0.08,0.20,-22.22,-6.46,12.03,-1272,-1037,-273,-822,-1406,-338,35,5,286
9831709,0.97,0.09,0.08,0.20,-22.02,-6.73,11.80,-1280,-967,-379,-880,-1329,-416,35,4,282
9831739,0.97,0.09,0.08,0.19,-21.78,-6.98,11.49,-1348,-1006,-533,-963,-1369,-554,35,4,277
9831769,0.97,0.08,0.08,0.19,-21.55,-7.19,11.13,-1418,-1028,-661,-1049,-1400,-664,35,4,272
9831800,0.98,0.08,0.08,0.19,-21.34,-7.35,10.74,-1510,-1010,-665,-1145,-1420,-642,35,4,264
9831830,0.98,0.08,0.08,0.19,-21.11,-7.48,10.33,-1588,-847,-548,-1258,-1313,-479,35,4,254
9831860,0.98,0.07,0.08,0.18,-20.84,-7.60,9.89,-1652,-662,-391,-1358,-1182,-276,35,4,244
9831890,0.98,0.07,0.08,0.18,-20.52,-7.71,9.46,-1738,-471,-195,-1473,-1052,-34,35,4,234
9831920,0.98,0.07,0.08,0.18,-20.18,-7.83,9.04,-1877,-231,50,-1644,-895,268,35,3,227
9831949,0.98,0.06,0.08,0.18,-19.80,-7.96,8.57,-2043,-71,291,-1813,-814,557,35,3,225
9831979,0.98,0.06,0.08,0.17,-19.41,-8.13,8.01,-2236,21,460,-1998,-791,770,35,3,225
9832013,0.97,-0.00,0.10,0.24,-28.08,-11.50,2.70,-1540,2113,16,-2303,1163,422,35,3,225
9832040,0.96,0.00,0.11,0.24,-28.70,-11.73,3.14,-1449,2264,-354,-2380,1295,72,35,3,225
9832070,0.96,0.01,0.11,0.25,-29.29,-11.91,3.72,-1375,2461,-596,-2474,1468,-138,35,3,225
9832099,0.96,0.01,0.11,0.25,-29.86,-12.05,4.43,-1300,2545,-692,-2487,1553,-206,35,3,225
9832129,0.96,0.02,0.11,0.26,-30.39,-12.18,5.16,-1272,2509,-623,-2445,1518,-112,35,3,225
9832159,0.96,0.02,0.12,0.26,-30.85,-12.29,5.83,-1188,2462,-501,-2335,1505,15,35,3,197
9832189,0.96,0.03,0.12,0.27,-31.22,-12.41,6.43,-1117,2474,-398,-2267,1538,130,35,5,322
9832218,0.95,0.03,0.12,0.27,-31.53,-12.49,6.99,-990,2528,-309,-2174,1639,222,35,5,319
9832248,0.95,0.03,0.12,0.27,-31.81,-12.55,7.50,-844,2605,-213,-2075,1769,317,35,5,317
9832277,0.95,0.04,0.12,0.27,-32.05,-12.58,7.93,-696,2617,-130,-1944,1848,387,35,5,316
9832308,0.95,0.04,0.13,0.28,-32.22,-12.61,8.32,-595,2522,-24,-1789,1813,471,35,5,315
9832336,0.95,0.04,0.13,0.28,-32.34,-12.64,8.74,-424,2451,149,-1569,1837,608,35,5,314
