tick,q1,q2,q3,q4,yaw,pitch,roll,axR,ayR,azR,axW,ayW,azW,temp,Head1,Head2
86266,0.99,0.03,-0.11,0.07,-8.78,12.72,2.13,13,-1,33,5,-1,34,35,2,129
86276,0.99,0.03,-0.11,0.07,-8.78,12.72,2.14,13,20,42,0,18,44,35,2,129
86286,0.99,0.03,-0.11,0.07,-8.78,12.73,2.14,9,44,41,-6,41,43,35,2,129
86296,0.99,0.03,-0.11,0.07,-8.78,12.72,2.14,2,49,35,-12,46,36,35,2,129
86306,0.99,0.03,-0.11,0.07,-8.78,12.72,2.13,-2,61,36,-18,57,36,35,2,129
86316,0.99,0.03,-0.11,0.07,-8.77,12.72,2.13,-8,68,44,-27,63,43,35,2,129
86327,0.99,0.03,-0.11,0.07,-8.77,12.72,2.12,-13,70,58,-35,63,56,35,2,129
86337,0.99,0.03,-0.11,0.07,-8.77,12.72,2.11,-18,72,65,-41,64,62,35,2,129
86347,0.99,0.03,-0.11,0.07,-8.77,12.72,2.11,-14,76,56,-36,69,54,35,2,129
86357,0.99,0.03,-0.11,0.07,-8.77,12.71,2.12,0,71,56,-22,66,57,35,2,129
86367,0.99,0.03,-0.11,0.07,-8.77,12.71,2.12,3,63,49,-16,59,50,35,2,129
86378,0.99,0.03,-0.11,0.07,-8.77,12.71,2.11,6,33,40,-7,30,41,35,2,129
86388,0.99,0.03,-0.11,0.07,-8.76,12.71,2.09,12,5,31,4,4,33,35,2,129
86398,0.99,0.03,-0.11,0.07,-8.76,12.71,2.06,16,-5,39,7,-5,41,35,2,129
86408,0.99,0.03,-0.11,0.07,-8.76,12.71,2.05,7,-17,57,-2,-19,56,35,2,129
86418,0.99,0.03,-0.11,0.07,-8.76,12.71,2.04,6,-34,77,-5,-37,75,35,2,129
86428,0.99,0.03,-0.11,0.07,-8.75,12.71,2.04,1,-49,82,-9,-53,78,35,2,129
86438,0.99,0.03,-0.11,0.07,-8.75,12.72,2.04,6,-56,84,-3,-60,81,35,2,129
86448,0.99,0.03,-0.11,0.07,-8.74,12.73,2.03,18,-54,78,8,-56,78,35,2,129
86458,0.99,0.03,-0.11,0.07,-8.75,12.75,2.04,24,-38,62,15,-38,64,35,2,129
86468,0.99,0.03,-0.11,0.07,-8.75,12.76,2.04,21,-26,21,19,-24,24,35,2,129
86479,0.99,0.03,-0.11,0.07,-8.74,12.76,2.05,18,-14,10,17,-12,13,35,2,129
86489,0.99,0.03,-0.11,0.07,-8.73,12.76,2.06,22,-10,16,19,-7,20,35,2,129
86499,0.99,0.03,-0.11,0.07,-8.73,12.76,2.06,16,-7,33,9,-6,35,35,2,129
86509,0.99,0.03,-0.11,0.07,-8.72,12.75,2.06,7,10,45,-4,7,45,35,2,129
86519,0.99,0.03,-0.11,0.07,-8.71,12.75,2.05,7,34,64,-11,30,65,35,2,129
86529,0.99,0.03,-0.11,0.07,-8.70,12.75,2.05,3,55,71,-20,49,71,35,2,129
86539,0.99,0.03,-0.11,0.07,-8.70,12.75,2.05,-1,74,68,-26,68,68,35,2,129
86549,0.99,0.03,-0.11,0.07,-8.70,12.75,2.06,-3,78,66,-28,72,66,35,2,129
86559,0.99,0.03,-0.11,0.07,-8.71,12.75,2.06,7,74,80,-21,68,82,35,2,129
86569,0.99,0.03,-0.11,0.07,-8.71,12.76,2.06,11,60,74,-14,55,76,35,2,129
86579,0.99,0.03,-0.11,0.07,-8.72,12.77,2.05,14,41,52,-3,38,55,35,2,129
86590,0.99,0.03,-0.11,0.07,-8.73,12.78,2.04,10,28,26,0,27,28,35,2,129
86600,0.99,0.03,-0.11,0.07,-8.73,12.78,2.04,9,12,25,1,11,26,35,2,129
86610,0.99,0.03,-0.11,0.07,-8.73,12.79,2.03,19,-4,30,12,-3,33,35,2,129
86620,0.99,0.03,-0.11,0.07,-8.73,12.80,2.03,23,-27,0,26,-23,4,35,2,129
86630,0.99,0.03,-0.11,0.07,-8.74,12.81,2.04,17,-37,-40,30,-31,-36,35,2,129
86640,0.99,0.03,-0.11,0.07,-8.75,12.81,2.04,21,-22,-59,36,-14,-53,35,2,129
86650,0.99,0.03,-0.11,0.07,-8.75,12.80,2.04,21,-5,-59,33,1,-53,35,2,129
86660,0.99,0.03,-0.11,0.07,-8.75,12.79,2.04,16,6,-28,20,10,-23,35,2,129
86670,0.99,0.03,-0.11,0.07,-8.75,12.77,2.05,10,14,5,6,14,7,35,2,129
86680,0.99,0.03,-0.11,0.07,-8.75,12.76,2.06,-3,22,35,-13,18,34,35,2,129
86690,0.99,0.03,-0.11,0.07,-8.76,12.75,2.06,-5,40,46,-20,35,45,35,2,129
86701,0.99,0.03,-0.11,0.07,-8.76,12.74,2.07,-11,63,45,-29,57,43,35,2,129
86711,0.99,0.03,-0.11,0.07,-8.77,12.74,2.08,-15,74,52,-36,67,50,35,2,129
86721,0.99,0.03,-0.11,0.07,-8.77,12.72,2.08,-10,70,72,-35,62,70,35,2,129
86731,0.99,0.03,-0.11,0.07,-8.78,12.72,2.08,-5,55,89,-31,47,87,35,2,129
86742,0.99,0.03,-0.11,0.07,-8.78,12.72,2.08,2,37,82,-21,31,81,35,2,129
86752,0.99,0.03,-0.11,0.07,-8.80,12.72,2.07,10,18,61,-6,15,62,35,2,129
86762,0.99,0.03,-0.11,0.07,-8.81,12.72,2.08,12,1,28,5,0,29,35,2,129
86772,0.99,0.03,-0.11,0.07,-8.82,12.72,2.09,13,-6,16,10,-5,18,35,2,129
86782,0.99,0.03,-0.11,0.07,-8.82,12.70,2.09,12,-24,30,8,-24,31,35,2,129
86792,0.99,0.03,-0.11,0.07,-8.83,12.69,2.09,16,-32,40,11,-32,41,35,2,129
86802,0.99,0.03,-0.11,0.07,-8.83,12.69,2.09,18,-27,37,13,-26,39,35,2,129
86812,0.99,0.03,-0.11,0.07,-8.83,12.69,2.08,20,-26,38,15,-25,40,35,2,129
86823,0.99,0.03,-0.11,0.07,-8.82,12.68,2.07,13,-17,55,3,-18,55,35,2,129
86833,0.99,0.03,-0.11,0.07,-8.82,12.67,2.07,16,-11,86,-1,-14,86,35,2,129
86843,0.99,0.03,-0.11,0.07,-8.83,12.66,2.08,13,-13,122,-11,-19,121,35,2,129
86853,0.99,0.03,-0.11,0.07,-8.83,12.66,2.10,9,-11,146,-20,-19,143,35,2,129
86863,0.99,0.03,-0.11,0.07,-8.83,12.66,2.11,3,-2,153,-29,-12,149,35,2,129
86873,0.99,0.03,-0.11,0.07,-8.84,12.67,2.11,0,6,142,-30,-3,138,35,2,129
86883,0.99,0.03,-0.11,0.07,-8.84,12.68,2.12,0,12,121,-27,3,118,35,2,129
86893,0.99,0.03,-0.11,0.07,-8.85,12.69,2.13,5,13,103,-18,6,101,35,2,129
86903,0.99,0.03,-0.11,0.07,-8.85,12.69,2.13,1,2,93,-19,-4,90,35,2,129
86913,0.99,0.03,-0.11,0.07,-8.85,12.70,2.13,4,-10,95,-14,-15,93,35,2,129
86923,0.99,0.03,-0.11,0.07,-8.85,12.71,2.12,1,-13,99,-18,-19,96,35,2,129
86933,0.99,0.03,-0.11,0.07,-8.86,12.72,2.12,-3,-14,94,-20,-20,90,35,2,129
86943,0.99,0.03,-0.11,0.07,-8.87,12.73,2.12,-5,-20,70,-16,-25,66,35,2,129
86954,0.99,0.03,-0.11,0.07,-8.87,12.74,2.13,-5,-30,41,-9,-33,37,35,2,129
86964,0.99,0.03,-0.11,0.07,-8.88,12.74,2.13,-2,-31,16,0,-32,13,35,2,129
86974,0.99,0.03,-0.11,0.07,-8.88,12.74,2.13,2,-34,-3,7,-33,-3,35,2,129
86984,0.99,0.03,-0.11,0.07,-8.88,12.74,2.13,-4,-43,0,2,-43,-2,35,2,129
86994,0.99,0.03,-0.11,0.07,-8.88,12.74,2.12,-11,-38,17,-8,-40,12,35,2,129
87004,0.99,0.03,-0.11,0.07,-8.87,12.73,2.12,-11,-36,34,-12,-39,29,35,2,129
87014,0.99,0.03,-0.11,0.07,-8.86,12.73,2.11,-9,-23,45,-14,-27,41,35,2,129
87024,0.99,0.03,-0.11,0.07,-8.86,12.73,2.10,-13,-7,48,-21,-12,43,35,2,129
87034,0.99,0.03,-0.11,0.07,-8.85,12.72,2.10,-11,2,43,-20,-2,39,35,2,129
87044,0.99,0.03,-0.11,0.07,-8.85,12.71,2.11,-6,0,39,-14,-3,36,35,2,129
87054,0.99,0.03,-0.11,0.07,-8.85,12.71,2.11,-5,4,46,-15,0,43,35,2,129
87064,0.99,0.03,-0.11,0.07,-8.85,12.71,2.11,-3,1,45,-12,-2,43,35,2,129
87075,0.99,0.03,-0.11,0.07,-8.84,12.70,2.10,-2,-2,54,-13,-5,52,35,2,129
87085,0.99,0.03,-0.11,0.07,-8.84,12.70,2.09,0,12,57,-13,7,55,35,2,129
87095,0.99,0.03,-0.11,0.07,-8.83,12.69,2.09,2,30,54,-14,26,54,35,2,129
87105,0.99,0.03,-0.11,0.07,-8.83,12.69,2.09,6,42,58,-12,38,59,35,2,129
87115,0.99,0.03,-0.11,0.07,-8.83,12.68,2.09,11,37,78,-11,32,79,35,2,129
87125,0.99,0.03,-0.11,0.07,-8.83,12.68,2.10,14,31,82,-8,26,84,35,2,129
87135,0.99,0.03,-0.11,0.07,-8.82,12.67,2.09,10,19,96,-13,13,96,35,2,129
87145,0.99,0.03,-0.11,0.07,-8.81,12.67,2.08,10,10,117,-16,3,116,35,2,129
87155,0.99,0.03,-0.11,0.07,-8.81,12.67,2.06,15,16,130,-15,9,130,35,2,129
87165,0.99,0.03,-0.11,0.07,-8.81,12.68,2.06,18,9,114,-8,3,115,35,2,129
87176,0.99,0.03,-0.11,0.07,-8.81,12.69,2.07,16,3,98,-5,-1,99,35,2,129
87186,0.99,0.03,-0.11,0.07,-8.80,12.69,2.08,17,-1,81,0,-4,82,35,2,129
87196,0.99,0.03,-0.11,0.07,-8.80,12.69,2.07,23,1,67,7,0,70,35,2,129
87206,0.99,0.03,-0.11,0.07,-8.79,12.70,2.05,21,26,61,3,24,65,35,2,129
87216,0.99,0.03,-0.11,0.07,-8.79,12.70,2.05,23,32,67,3,30,71,35,2,129
87226,0.99,0.03,-0.11,0.07,-8.79,12.71,2.05,26,29,83,3,26,87,35,2,129
87236,0.99,0.03,-0.11,0.07,-8.79,12.71,2.05,25,27,85,2,24,89,35,2,129
87246,0.99,0.03,-0.11,0.07,-8.79,12.73,2.05,27,13,61,11,12,65,35,2,129
87256,0.99,0.03,-0.11,0.07,-8.79,12.74,2.05,28,5,30,19,6,35,35,2,129
87266,0.99,0.03,-0.11,0.07,-8.78,12.74,2.04,29,8,13,24,11,19,35,2,129
87277,0.99,0.03,-0.11,0.07,-8.78,12.75,2.02,27,6,15,21,8,20,35,2,129
87287,0.99,0.03,-0.11,0.07,-8.77,12.75,2.02,23,1,15,18,3,19,35,2,129
87297,0.99,0.03,-0.11,0.07,-8.77,12.76,2.02,20,5,-3,19,7,1,35,2,129
87307,0.99,0.03,-0.11,0.07,-8.77,12.76,2.03,21,14,-28,24,18,-22,35,2,129
87317,0.99,0.03,-0.11,0.07,-8.77,12.76,2.05,22,29,-43,26,34,-36,35,2,129
87327,0.99,0.03,-0.11,0.07,-8.76,12.76,2.05,28,46,-40,28,51,-31,35,2,129
87337,0.99,0.03,-0.11,0.07,-8.76,12.75,2.07,26,55,-33,23,60,-24,35,2,129
87347,0.99,0.03,-0.11,0.07,-8.76,12.74,2.08,21,70,-24,14,73,-16,35,2,129
87357,0.99,0.03,-0.11,0.07,-8.76,12.73,2.10,16,84,-15,6,86,-8,35,2,129
87367,0.99,0.03,-0.11,0.07,-8.76,12.72,2.11,22,90,0,7,91,8,35,2,129
87378,0.99,0.03,-0.11,0.07,-8.77,12.71,2.12,20,104,-1,4,105,7,35,2,129
87388,0.99,0.03,-0.11,0.07,-8.77,12.70,2.12,13,107,18,-7,106,24,35,2,129
87398,0.99,0.03,-0.11,0.07,-8.77,12.68,2.12,10,106,43,-15,103,48,35,2,129
87408,0.99,0.03,-0.11,0.07,-8.77,12.68,2.12,10,100,78,-21,94,81,35,2,129
87418,0.99,0.03,-0.11,0.07,-8.78,12.68,2.11,15,89,89,-17,83,93,35,2,129
87428,0.99,0.03,-0.11,0.07,-8.79,12.68,2.13,21,82,79,-8,78,84,35,2,129
87438,0.99,0.03,-0.11,0.07,-8.80,12.68,2.14,29,66,64,4,64,71,35,2,129
87448,0.99,0.03,-0.11,0.07,-8.82,12.67,2.15,32,42,47,14,42,54,35,2,129
87458,0.99,0.03,-0.11,0.07,-8.83,12.67,2.16,34,20,60,17,20,66,35,2,129
87468,0.99,0.03,-0.11,0.07,-8.83,12.66,2.17,30,2,76,12,0,80,35,2,129
87478,0.99,0.03,-0.11,0.07,-8.85,12.66,2.16,26,-7,95,6,-9,98,35,2,129
87488,0.99,0.03,-0.11,0.07,-8.85,12.65,2.17,24,-6,99,3,-9,101,35,2,129
87499,0.99,0.03,-0.11,0.07,-8.85,12.65,2.17,27,-7,104,5,-10,107,35,2,129
87509,0.99,0.03,-0.11,0.07,-8.86,12.65,2.18,32,-11,114,8,-14,117,35,2,129
87519,0.99,0.03,-0.11,0.07,-8.88,12.65,2.17,32,-10,120,7,-13,123,35,2,129
87529,0.99,0.03,-0.11,0.07,-8.89,12.65,2.17,33,-25,125,9,-28,128,35,2,129
87539,0.99,0.03,-0.11,0.07,-8.90,12.65,2.16,28,-30,122,5,-34,123,35,2,129
87549,0.99,0.03,-0.11,0.07,-8.92,12.64,2.16,25,-37,117,5,-41,118,35,2,129
87559,0.99,0.03,-0.11,0.07,-8.93,12.64,2.15,29,-58,115,12,-61,116,35,2,129
87569,0.99,0.03,-0.11,0.07,-8.94,12.65,2.13,36,-85,97,27,-85,99,35,2,129
87579,0.99,0.03,-0.11,0.07,-8.94,12.64,2.11,40,-108,70,40,-105,73,35,2,129
87589,0.99,0.03,-0.11,0.07,-8.95,12.65,2.08,38,-127,54,44,-123,56,35,2,129
87600,0.99,0.03,-0.11,0.07,-8.94,12.65,2.05,36,-132,41,46,-128,43,35,2,129
87610,0.99,0.03,-0.11,0.07,-8.93,12.64,2.04,35,-142,42,46,-138,43,35,2,129
87620,0.99,0.03,-0.11,0.07,-8.93,12.64,2.03,34,-144,48,44,-140,49,35,2,129
87630,0.99,0.03,-0.11,0.07,-8.92,12.64,2.02,34,-131,44,43,-127,45,35,2,129
87640,0.99,0.03,-0.11,0.07,-8.92,12.63,2.02,24,-112,36,32,-109,36,35,2,129
87650,0.99,0.03,-0.11,0.07,-8.91,12.62,2.03,5,-69,34,8,-69,31,35,2,129
87660,0.99,0.03,-0.11,0.07,-8.89,12.60,2.02,-10,-28,68,-19,-33,63,35,2,129
87670,0.99,0.03,-0.11,0.07,-8.87,12.59,2.01,-25,3,123,-50,-8,114,35,2,129
87680,0.99,0.03,-0.11,0.07,-8.85,12.58,1.99,-39,14,170,-75,-2,157,35,2,129
87690,0.99,0.03,-0.11,0.07,-8.84,12.58,1.97,-48,28,182,-88,8,168,35,2,129
87700,0.99,0.03,-0.11,0.07,-8.84,12.60,1.97,-52,41,168,-91,22,153,35,2,129
87711,0.99,0.03,-0.11,0.07,-8.83,12.61,1.98,-46,49,126,-78,33,114,35,2,129
87721,0.99,0.03,-0.11,0.07,-8.83,12.62,1.99,-39,55,81,-63,43,72,35,2,129
87731,0.99,0.03,-0.11,0.07,-8.83,12.63,2.01,-38,50,62,-57,39,53,35,2,129
87741,0.99,0.03,-0.11,0.07,-8.82,12.63,2.00,-36,44,49,-51,35,41,35,2,129
87751,0.99,0.03,-0.11,0.07,-8.81,12.63,1.99,-35,45,28,-46,37,21,35,2,129
87761,0.99,0.03,-0.11,0.07,-8.80,12.63,1.98,-25,50,7,-33,45,3,35,2,129
87771,0.99,0.03,-0.11,0.07,-8.80,12.63,1.97,-16,49,-11,-20,46,-12,35,2,129
87781,0.99,0.03,-0.11,0.07,-8.79,12.62,1.98,-8,43,-35,-6,43,-34,35,2,129
87791,0.99,0.03,-0.11,0.07,-8.78,12.62,1.97,-5,45,-35,-4,46,-33,35,2,129
87801,0.99,0.03,-0.11,0.07,-8.77,12.61,1.97,-8,52,-26,-9,51,-25,35,2,129
87812,0.99,0.03,-0.11,0.07,-8.77,12.59,1.97,-9,53,-7,-15,51,-6,35,2,129
87822,0.99,0.03,-0.11,0.07,-8.77,12.59,1.97,-8,33,26,-18,29,24,35,2,129
87832,0.99,0.03,-0.11,0.07,-8.76,12.58,1.96,-7,-4,49,-16,-8,46,35,2,129
87842,0.99,0.02,-0.11,0.07,-8.75,12.58,1.94,1,-34,75,-9,-38,72,35,2,129
87852,0.99,0.02,-0.11,0.07,-8.75,12.59,1.93,2,-47,84,-8,-51,80,35,2,129
87862,0.99,0.02,-0.11,0.07,-8.75,12.59,1.93,7,-47,70,-1,-50,68,35,2,129
87872,0.99,0.03,-0.11,0.07,-8.74,12.59,1.95,10,-46,60,3,-47,59,35,2,129
87882,0.99,0.03,-0.11,0.07,-8.73,12.59,1.96,8,-34,62,0,-36,61,35,2,129
87892,0.99,0.03,-0.11,0.07,-8.71,12.59,1.96,15,-26,72,3,-28,72,35,2,129
87902,0.99,0.03,-0.11,0.07,-8.70,12.59,1.95,20,-11,77,4,-13,79,35,2,129
87913,0.99,0.03,-0.11,0.07,-8.69,12.60,1.95,26,4,68,10,3,72,35,2,129
88039,0.99,0.03,-0.11,0.07,-8.67,12.59,2.01,23,-34,82,9,-35,83,35,2,129
88049,0.99,0.03,-0.11,0.07,-8.66,12.60,2.01,20,-38,70,10,-39,71,35,2,129
88059,0.99,0.03,-0.11,0.07,-8.66,12.59,2.03,14,-28,71,2,-30,71,35,2,129
88070,0.99,0.03,-0.11,0.07,-8.65,12.59,2.04,14,-18,80,0,-21,80,35,2,129
88080,0.99,0.03,-0.11,0.07,-8.65,12.59,2.06,8,3,83,-10,-1,82,35,2,129
88090,0.99,0.03,-0.11,0.07,-8.65,12.59,2.06,-1,20,83,-21,14,81,35,2,129
88100,0.99,0.03,-0.11,0.07,-8.64,12.58,2.07,-4,31,83,-25,24,81,35,2,129
88215,0.99,0.03,-0.11,0.07,-8.67,12.66,2.06,29,-8,82,11,-9,86,35,2,129
88226,0.99,0.03,-0.11,0.07,-8.67,12.68,2.06,32,-25,68,20,-24,72,35,2,129
88236,0.99,0.03,-0.11,0.07,-8.67,12.68,2.05,36,-30,43,30,-27,48,35,2,129
88246,0.99,0.03,-0.11,0.07,-8.67,12.70,2.03,40,-29,31,36,-25,37,35,2,129
88257,0.99,0.03,-0.11,0.07,-8.67,12.70,2.02,34,-28,28,31,-24,33,35,2,129
88267,0.99,0.03,-0.11,0.07,-8.66,12.71,2.02,31,-28,39,25,-26,43,35,2,129
88380,0.99,0.03,-0.11,0.07,-8.68,12.75,2.03,10,63,117,-24,55,118,35,2,129
88391,0.99,0.03,-0.11,0.07,-8.69,12.75,2.02,8,31,123,-23,23,122,35,2,129
88401,0.99,0.03,-0.11,0.07,-8.70,12.77,2.03,11,5,100,-11,0,100,35,2,129
88505,0.99,0.03,-0.11,0.07,-8.74,12.83,2.05,4,48,42,-12,45,43,35,2,129
88515,0.99,0.03,-0.11,0.07,-8.75,12.83,2.05,6,44,64,-14,39,65,35,2,129
88525,0.99,0.03,-0.11,0.07,-8.75,12.84,2.04,6,36,72,-15,31,72,35,2,129
88595,0.99,0.03,-0.11,0.07,-8.80,12.87,1.99,15,-75,-11,28,-71,-9,35,2,129
88605,0.99,0.03,-0.11,0.07,-8.80,12.86,1.97,10,-59,-16,21,-55,-15,35,2,129
88616,0.99,0.03,-0.11,0.07,-8.79,12.86,1.97,6,-35,-7,12,-33,-6,35,2,129
88626,0.99,0.03,-0.11,0.07,-8.79,12.85,1.96,-1,-13,6,0,-13,5,35,2,129
88638,0.99,0.03,-0.11,0.07,-8.79,12.84,1.97,-9,6,19,-13,3,16,35,2,129
88648,0.99,0.03,-0.11,0.07,-8.79,12.84,1.98,-13,23,35,-23,18,32,35,2,129
88658,0.99,0.03,-0.11,0.07,-8.79,12.82,1.99,-13,32,48,-27,26,44,35,2,129
88668,0.99,0.03,-0.11,0.07,-8.78,12.82,2.00,-12,37,58,-29,31,55,35,2,129
88678,0.99,0.03,-0.11,0.07,-8.79,12.81,1.99,-11,40,73,-32,33,70,35,2,129
88688,0.99,0.03,-0.11,0.07,-8.79,12.81,1.98,-8,31,76,-28,24,73,35,2,129
88699,0.99,0.03,-0.11,0.07,-8.79,12.81,1.98,0,25,72,-19,19,71,35,2,129
88709,0.99,0.03,-0.11,0.07,-8.79,12.81,1.97,0,30,63,-17,25,62,35,2,129
88719,0.99,0.03,-0.11,0.07,-8.79,12.81,1.97,1,29,69,-18,24,68,35,2,129
88729,0.99,0.03,-0.11,0.07,-8.79,12.81,1.97,16,0,71,0,-2,72,35,2,129
88865,0.99,0.03,-0.11,0.07,-8.77,12.83,2.06,48,79,118,9,76,128,35,2,129
88875,0.99,0.03,-0.11,0.07,-8.78,12.83,2.05,42,71,129,2,67,137,35,2,129
88885,0.99,0.03,-0.11,0.07,-8.79,12.82,2.05,39,54,138,0,49,145,35,2,129
88895,0.99,0.03,-0.11,0.07,-8.80,12.83,2.05,41,25,127,8,21,133,35,2,129
88906,0.99,0.03,-0.11,0.07,-8.81,12.84,2.06,36,9,105,10,6,110,35,2,129
88916,0.99,0.03,-0.11,0.07,-8.82,12.85,2.06,37,5,86,16,4,92,35,2,129
88926,0.99,0.03,-0.11,0.07,-8.83,12.86,2.05,43,7,82,22,7,89,35,2,129
89052,0.99,0.03,-0.11,0.07,-8.97,12.92,2.08,-8,60,52,-28,54,51,35,2,129
89062,0.99,0.03,-0.11,0.07,-8.99,12.93,2.08,-17,57,58,-37,49,54,35,2,129
89072,0.99,0.03,-0.11,0.07,-9.01,12.93,2.08,-16,50,59,-35,43,55,35,2,129
89092,0.99,0.03,-0.11,0.07,-9.05,12.92,2.05,-17,4,59,-29,-2,53,35,2,129
89102,0.99,0.03,-0.11,0.07,-9.06,12.92,2.02,-23,-32,66,-31,-39,58,35,2,129
89112,0.99,0.03,-0.11,0.07,-9.08,12.92,2.00,-28,-64,86,-35,-73,75,35,2,129
89122,0.99,0.03,-0.11,0.07,-9.09,12.91,1.99,-33,-85,101,-40,-95,88,35,2,129
89132,0.99,0.03,-0.11,0.08,-9.10,12.92,2.00,-40,-85,107,-48,-96,92,35,2,129
89143,0.99,0.03,-0.11,0.08,-9.11,12.92,2.00,-43,-82,98,-49,-93,82,35,2,129
89257,0.99,0.03,-0.11,0.08,-9.12,12.96,1.90,-22,-6,12,-22,-9,6,35,2,129
89268,0.99,0.03,-0.11,0.08,-9.12,12.96,1.88,-18,-36,16,-15,-39,10,35,2,129
89278,0.99,0.02,-0.11,0.08,-9.12,12.96,1.87,-23,-46,14,-18,-49,6,35,2,129
89288,0.99,0.02,-0.11,0.08,-9.12,12.96,1.87,-27,-40,11,-22,-44,3,35,2,129
89298,0.99,0.02,-0.11,0.08,-9.10,12.95,1.88,-30,-32,13,-26,-36,4,35,2,129
89308,0.99,0.02,-0.11,0.08,-9.09,12.94,1.88,-29,-26,33,-31,-32,24,35,2,129
89318,0.99,0.02,-0.11,0.07,-9.08,12.93,1.87,-28,-25,55,-35,-32,46,35,2,129
89328,0.99,0.02,-0.11,0.07,-9.07,12.92,1.87,-25,-23,72,-36,-31,63,35,2,129
89339,0.99,0.02,-0.11,0.07,-9.06,12.92,1.86,-19,-17,85,-34,-25,77,35,2,129
89454,0.99,0.02,-0.11,0.07,-8.97,12.94,1.83,31,23,10,24,26,17,35,2,129
89465,0.99,0.02,-0.11,0.07,-8.97,12.94,1.83,29,34,18,18,36,25,35,2,129
89476,0.99,0.02,-0.11,0.07,-8.96,12.93,1.84,29,42,27,15,43,34,35,2,129
89486,0.99,0.02,-0.11,0.07,-8.96,12.92,1.85,17,59,49,-3,57,53,35,2,129
89496,0.99,0.02,-0.11,0.07,-8.95,12.92,1.86,15,72,76,-12,68,79,35,2,129
89506,0.99,0.02,-0.11,0.07,-8.95,12.92,1.86,23,81,101,-11,76,106,35,2,129
89516,0.99,0.02,-0.11,0.07,-8.95,12.93,1.85,30,79,113,-7,74,119,35,2,129
89526,0.99,0.02,-0.11,0.07,-8.95,12.94,1.85,33,69,102,0,66,108,35,2,129
89536,0.99,0.02,-0.11,0.07,-8.96,12.95,1.84,36,59,95,5,57,102,35,2,129
89546,0.99,0.02,-0.11,0.07,-8.97,12.96,1.85,41,49,79,14,49,87,35,2,129
89556,0.99,0.02,-0.11,0.07,-8.97,12.97,1.85,48,33,57,28,35,67,35,2,129
89566,0.99,0.02,-0.11,0.07,-8.98,12.97,1.85,53,20,38,39,24,49,35,2,129
89576,0.99,0.02,-0.11,0.07,-8.98,12.98,1.85,53,3,5,49,10,16,35,2,129
89586,0.99,0.02,-0.11,0.07,-8.99,12.99,1.83,49,0,-20,51,8,-8,35,2,129
89596,0.99,0.02,-0.11,0.07,-9.00,12.99,1.82,41,0,-24,44,7,-14,35,2,129
89607,0.99,0.02,-0.11,0.07,-9.00,12.98,1.82,35,-1,-11,36,4,-2,35,2,129
89617,0.99,0.02,-0.11,0.07,-9.00,12.98,1.82,25,0,3,23,3,8,35,2,129
89627,0.99,0.02,-0.11,0.07,-9.00,12.98,1.83,12,16,17,5,16,19,35,2,129
89637,0.99,0.02,-0.11,0.07,-9.00,12.96,1.82,7,39,44,-8,36,45,35,2,129
89647,0.99,0.02,-0.11,0.07,-8.99,12.96,1.82,2,43,69,-19,38,69,35,2,129
89657,0.99,0.02,-0.11,0.07,-9.00,12.95,1.81,1,53,91,-26,46,90,35,2,129
89667,0.99,0.02,-0.11,0.07,-9.01,12.95,1.81,-6,57,108,-37,48,105,35,2,129
89677,0.99,0.02,-0.11,0.07,-9.01,12.95,1.81,-5,51,118,-38,42,115,35,2,129
89687,0.99,0.02,-0.11,0.07,-9.02,12.96,1.82,0,38,114,-30,30,112,35,2,129
89697,0.99,0.02,-0.11,0.07,-9.04,12.96,1.82,4,25,97,-21,18,96,35,2,129
89707,0.99,0.02,-0.11,0.07,-9.05,12.98,1.80,16,2,80,-2,0,81,35,2,129
89718,0.99,0.02,-0.11,0.07,-9.05,12.99,1.79,21,-24,60,10,-24,62,35,2,129
89728,0.99,0.02,-0.11,0.07,-9.05,13.00,1.77,22,-47,41,19,-45,43,35,2,129
89738,0.99,0.02,-0.11,0.07,-9.06,13.00,1.77,29,-68,36,30,-65,39,35,2,129
89748,0.99,0.02,-0.11,0.07,-9.06,13.01,1.77,27,-62,37,27,-59,40,35,2,129
89758,0.99,0.02,-0.11,0.07,-9.06,13.02,1.78,21,-46,34,19,-44,36,35,2,129
89768,0.99,0.02,-0.11,0.07,-9.06,13.02,1.78,16,-32,35,12,-31,36,35,2,129
89778,0.99,0.02,-0.11,0.07,-9.05,13.02,1.79,10,-16,30,5,-16,30,35,2,129
89788,0.99,0.02,-0.11,0.07,-9.05,13.02,1.79,0,-10,38,-6,-12,36,35,2,129
89798,0.99,0.02,-0.11,0.07,-9.04,13.02,1.78,-4,-6,56,-15,-10,53,35,2,129
89808,0.99,0.02,-0.11,0.07,-9.04,13.01,1.78,-9,14,70,-26,8,66,35,2,129
89818,0.99,0.02,-0.11,0.07,-9.05,13.01,1.79,-13,29,89,-36,21,84,35,2,129
89829,0.99,0.02,-0.11,0.07,-9.05,13.01,1.81,-11,37,87,-35,29,83,35,2,129
89839,0.99,0.02,-0.11,0.07,-9.05,13.01,1.81,-18,46,72,-40,38,67,35,2,129
89849,0.99,0.02,-0.11,0.07,-9.05,13.01,1.79,-14,36,66,-33,29,62,35,2,129
89859,0.99,0.02,-0.11,0.07,-9.05,13.00,1.77,-11,19,71,-28,12,67,35,2,129
